product_id,name,price,price_old,currency,location,date,delivery,credit,barter,url,image
8318,Samsung Galaxy A51,110,,AZN,Bakı,"Dünən, 10:16",Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A51-8318/,https://telsat.az/elan_foto/8318/org_telsat_az_img_90_1770917202.jpg?v=2
8317,Apple iPhone X 256 GB,150,,AZN,Bakı,12 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-X-256-GB-8317/,https://telsat.az/elan_foto/8317/org_telsat_az_img_40_1770817115.jpg?v=2
8316,Apple iPhone 14 Pro 256 GB,1100,,AZN,Bakı,12 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-256-GB-8316/,https://telsat.az/elan_foto/8316/org_telsat_az_img_7_1770758159.jpg?v=2
8315,Apple iPhone 12 Pro Max 256 GB,549,,AZN,Bakı,10 fevral 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-12-Pro-Max-256-GB-8315/,https://telsat.az/elan_foto/8315/org_telsat_az_img_44_1770634223.jpg?v=2
8314,Apple iPhone XS Max 64 GB,295,,AZN,Bakı,10 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-XS-Max-64-GB-8314/,https://telsat.az/elan_foto/8314/org_telsat_az_img_65_1770577123.jpg?v=2
8313,Apple iPhone 15 Pro 128 GB,1200,,AZN,Mingəçevir,10 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-15-Pro-128-GB-8313/,https://telsat.az/elan_foto/8313/org_telsat_az_img_68_1770562150.jpg?v=2
8311,Apple iPhone 11 128 GB,310,,AZN,Qax,10 fevral 2026,No,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-11-128-GB-8311/,https://telsat.az/elan_foto/8311/org_telsat_az_img_82_1770475269.jpg?v=2
8310,Apple iPhone 14 Pro 128 GB,550,,AZN,Sumqayıt,10 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-128-GB-8310/,https://telsat.az/elan_foto/8310/org_telsat_az_img_100_1770463466.jpg?v=2
8309,Samsung Galaxy A24 128 GB,500,,AZN,Bakı,10 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A24-128-GB-8309/,https://telsat.az/elan_foto/8309/org_telsat_az_img_65_1770461910.jpg?v=2
8305,Apple iPhone 11 64 GB,300,,AZN,Ağcabədi,6 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-11-64-GB-8305/,https://telsat.az/elan_foto/8305/org_telsat_az_img_39_1770319931.jpg?v=2
8302,Honor X8a 128 MB,200,250,AZN,Bakı,6 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Honor-X8a-128-MB-8302/,https://telsat.az/elan_foto/8302/org_telsat_az_img_33_1770193365.jpg?v=2
8294,Apple iPhone 16 Pro Max 256 GB,1800,,AZN,Bakı,6 fevral 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-16-Pro-Max-256-GB-8294/,https://telsat.az/elan_foto/8294/org_telsat_az_img_9_1769903598.jpg?v=2
8301,Samsung Galaxy J2 (2016) MISSING,30,,AZN,Sumqayıt,4 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-J2-2016-MISSING-8301/,https://telsat.az/elan_foto/8301/org_telsat_az_img_67_1770108660.jpg?v=2
8300,Samsung Galaxy A24 128 GB,350,,AZN,Sumqayıt,4 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A24-128-GB-8300/,https://telsat.az/elan_foto/8300/org_telsat_az_img_56_1770104902.jpg?v=2
8299,Samsung Galaxy A15 128 GB,250,,AZN,Sumqayıt,3 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A15-128-GB-8299/,https://telsat.az/elan_foto/8299/org_telsat_az_img_58_1770049872.jpg?v=2
8298,Apple iPhone 8 64 GB,130,,AZN,Bakı,2 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-8-64-GB-8298/,https://telsat.az/elan_foto/8298/org_telsat_az_img_10_1770033112.jpg?v=2
8297,Apple iPhone 13 Pro Max 256 GB,825,,AZN,Bakı,2 fevral 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-Pro-Max-256-GB-8297/,https://telsat.az/elan_foto/8297/org_telsat_az_img_4_1769980453.jpg?v=2
8295,Apple iPhone 15 Pro Max 256 GB,850,,AZN,Gəncə,2 fevral 2026,No,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-15-Pro-Max-256-GB-8295/,https://telsat.az/elan_foto/8295/org_telsat_az_img_63_1769929390.jpg?v=2
8293,Apple iPhone 13 128 GB,600,,AZN,Bakı,2 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-128-GB-8293/,https://telsat.az/elan_foto/8293/org_telsat_az_img_41_1769888743.jpg?v=2
8292,Apple iPhone X 64 GB,190,,AZN,Bakı,2 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-X-64-GB-8292/,https://telsat.az/elan_foto/8292/org_telsat_az_img_89_1769870527.jpg?v=2
8291,Samsung Galaxy J2 (2016) MISSING,10,,AZN,Bakı,2 fevral 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-J2-2016-MISSING-8291/,https://telsat.az/elan_foto/8291/org_telsat_az_img_41_1769833293.jpg?v=2
8290,Apple iPhone 17 Pro Max 256 GB,3000,,AZN,Bakı,2 fevral 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-256-GB-8290/,https://telsat.az/elan_foto/8290/org_telsat_az_img_44_1769793655.jpg?v=2
8288,Samsung Galaxy A5 (2017) 32 GB,70,,AZN,Sumqayıt,2 fevral 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A5-2017-32-GB-8288/,https://telsat.az/elan_foto/8288/org_telsat_az_img_12_1769792540.jpg?v=2
8284,Samsung Galaxy S24 Ultra 256 GB,1720,,AZN,Bakı,31 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S24-Ultra-256-GB-8284/,https://telsat.az/elan_foto/8284/org_telsat_az_img_72_1769611714.jpg?v=2
8281,Samsung Galaxy S24,1220,,AZN,Bakı,31 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S24-8281/,https://telsat.az/elan_foto/8281/org_telsat_az_img_86_1769611036.jpg?v=2
8279,Samsung Galaxy S25 256 GB,1550,,AZN,Bakı,31 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S25-256-GB-8279/,https://telsat.az/elan_foto/8279/org_telsat_az_img_43_1769610635.jpg?v=2
8278,Apple iPhone 16 128 GB,1200,,AZN,Bakı,31 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-16-128-GB-8278/,https://telsat.az/elan_foto/8278/org_telsat_az_img_67_1769533989.jpg?v=2
8267,Apple iPhone 17 Pro Max 256 GB,3400,,AZN,Bakı,31 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-256-GB-8267/,https://telsat.az/elan_foto/8267/org_telsat_az_img_93_1769502959.jpg?v=2
8262,Apple iPhone 17 Pro 512 GB,3620,,AZN,Bakı,31 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-512-GB-8262/,https://telsat.az/elan_foto/8262/org_telsat_az_img_41_1769502347.jpg?v=2
8258,Apple iPhone 14 Pro 128 GB,950,,AZN,Bakı,31 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-128-GB-8258/,https://telsat.az/elan_foto/8258/org_telsat_az_img_95_1769347119.jpg?v=2
8286,Xiaomi Redmi Note 8 64 GB,551,,AZN,Göyçay,30 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-Note-8-64-GB-8286/,https://telsat.az/elan_foto/8286/org_telsat_az_img_66_1769673744.jpg?v=2
8268,Apple iPhone 17 Pro Max 256 GB,3400,,AZN,Bakı,30 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-256-GB-8268/,https://telsat.az/elan_foto/8268/org_telsat_az_img_68_1769503006.jpg?v=2
8287,Apple iPhone 11 128 GB,350,,AZN,Sumqayıt,30 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-11-128-GB-8287/,https://telsat.az/elan_foto/8287/org_telsat_az_img_14_1769714727.jpg?v=2
8280,Samsung Galaxy S25 128 GB,1350,,AZN,Bakı,28 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S25-128-GB-8280/,https://telsat.az/elan_foto/8280/org_telsat_az_img_49_1769610746.jpg?v=2
8283,Samsung Galaxy S25 FE 256 GB,1190,,AZN,Bakı,28 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S25-FE-256-GB-8283/,https://telsat.az/elan_foto/8283/org_telsat_az_img_97_1769611380.jpg?v=2
8282,Samsung Galaxy S25 FE 128 GB,1180,,AZN,Bakı,28 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S25-FE-128-GB-8282/,https://telsat.az/elan_foto/8282/org_telsat_az_img_41_1769611238.jpg?v=2
8277,Apple iPhone 14 Pro Max 128 GB,950,,AZN,Xudat,28 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-Max-128-GB-8277/,https://telsat.az/elan_foto/8277/org_telsat_az_img_43_1769533316.jpg?v=2
8276,Apple iPhone 8 Plus 256 GB,160,,AZN,Bakı,28 yanvar 2026,No,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-8-Plus-256-GB-8276/,https://telsat.az/elan_foto/8276/org_telsat_az_img_33_1769516185.jpg?v=2
8275,Samsung Galaxy A33 5G 128 GB,120,,AZN,Göyçay,28 yanvar 2026,No,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A33-5G-128-GB-8275/,https://telsat.az/elan_foto/8275/org_telsat_az_img_3_1769511262.jpg?v=2
8274,Apple iPhone 17 Pro Max 1 TB,4500,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-1-TB-8274/,https://telsat.az/elan_foto/8274/org_telsat_az_img_16_1769503527.jpg?v=2
8273,Apple iPhone 17 Pro Max 1 TB,4500,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-1-TB-8273/,https://telsat.az/elan_foto/8273/org_telsat_az_img_71_1769503484.jpg?v=2
8272,Apple iPhone 17 Pro Max 1 TB,4500,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-1-TB-8272/,https://telsat.az/elan_foto/8272/org_telsat_az_img_5_1769503434.jpg?v=2
8270,Apple iPhone 17 Pro Max 512 GB,3900,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-512-GB-8270/,https://telsat.az/elan_foto/8270/org_telsat_az_img_84_1769503250.jpg?v=2
8271,Apple iPhone 17 Pro Max 512 GB,3900,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-512-GB-8271/,https://telsat.az/elan_foto/8271/org_telsat_az_img_43_1769503314.jpg?v=2
8269,Apple iPhone 17 Pro Max 512 GB,3900,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-512-GB-8269/,https://telsat.az/elan_foto/8269/org_telsat_az_img_67_1769503195.jpg?v=2
8266,Apple iPhone 17 Pro Max 256 GB,3400,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-Max-256-GB-8266/,https://telsat.az/elan_foto/8266/org_telsat_az_img_8_1769502892.jpg?v=2
8265,Apple iPhone 17 Pro 1 TB,4020,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-1-TB-8265/,https://telsat.az/elan_foto/8265/org_telsat_az_img_14_1769502636.jpg?v=2
8264,Apple iPhone 17 Pro 1 TB,4020,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-1-TB-8264/,https://telsat.az/elan_foto/8264/org_telsat_az_img_97_1769502556.jpg?v=2
8263,Apple iPhone 17 Pro 1 TB,4020,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-1-TB-8263/,https://telsat.az/elan_foto/8263/org_telsat_az_img_28_1769502482.jpg?v=2
8261,Apple iPhone 17 Pro 512 GB,3620,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-512-GB-8261/,https://telsat.az/elan_foto/8261/org_telsat_az_img_75_1769502228.jpg?v=2
8260,Apple iPhone 17 Pro 512 GB,3620,,AZN,Bakı,27 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-512-GB-8260/,https://telsat.az/elan_foto/8260/org_telsat_az_img_95_1769501546.jpg?v=2
8259,Apple iPhone 15 512 GB,340,,AZN,Bakı,26 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-15-512-GB-8259/,https://telsat.az/elan_foto/8259/org_telsat_az_img_41_1769368098.jpg?v=2
8257,Xiaomi Redmi 9T 64 GB,100,,AZN,Bakı,26 yanvar 2026,No,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-9T-64-GB-8257/,https://telsat.az/elan_foto/8257/org_telsat_az_img_21_1769344377.jpg?v=2
8256,Honor X8b 128 GB,209,,AZN,Bərdə,26 yanvar 2026,Yes,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Honor-X8b-128-GB-8256/,https://telsat.az/elan_foto/8256/org_telsat_az_img_65_1769336440.jpg?v=2
8254,Apple iPhone 14 Pro Max 128 GB,699,,AZN,Bakı,25 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-Max-128-GB-8254/,https://telsat.az/elan_foto/8254/org_telsat_az_img_60_1769180019.jpg?v=2
8253,Apple iPhone 17 Pro 256 GB,3100,,AZN,Bakı,23 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-256-GB-8253/,https://telsat.az/elan_foto/8253/org_telsat_az_img_23_1769176657.jpg?v=2
8252,Apple iPhone 17 Pro 256 GB,3100,,AZN,Bakı,23 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-256-GB-8252/,https://telsat.az/elan_foto/8252/org_telsat_az_img_36_1769503664.jpg?v=2
8251,Apple iPhone 17 Pro 256 GB,3100,,AZN,Bakı,23 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-Pro-256-GB-8251/,https://telsat.az/elan_foto/8251/org_telsat_az_img_61_1769176438.jpg?v=2
8250,Apple iPhone 17 256 GB,2250,,AZN,Bakı,23 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-256-GB-8250/,https://telsat.az/elan_foto/8250/org_telsat_az_img_76_1769176007.jpg?v=2
8249,Apple iPhone 17 256 GB,2250,,AZN,Bakı,23 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-256-GB-8249/,https://telsat.az/elan_foto/8249/org_telsat_az_img_56_1769175857.jpg?v=2
8248,Apple iPhone 17 256 GB,2250,,AZN,Bakı,23 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-256-GB-8248/,https://telsat.az/elan_foto/8248/org_telsat_az_img_82_1769175815.jpg?v=2
8246,Apple iPhone 17 256 GB,2250,,AZN,Bakı,23 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-256-GB-8246/,https://telsat.az/elan_foto/8246/org_telsat_az_img_32_1769175673.jpg?v=2
8247,Apple iPhone 17 256 GB,2250,,AZN,Bakı,23 yanvar 2026,Yes,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-17-256-GB-8247/,https://telsat.az/elan_foto/8247/org_telsat_az_img_36_1769175749.jpg?v=2
8243,Acer,800,,AZN,Bakı,23 yanvar 2026,No,No,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Acer-8243/,https://telsat.az/elan_foto/8243/org_telsat_az_img_96_1769168480.jpg?v=2
8242,Apple iPhone 16 Pro Max,3000,,AZN,Xırdalan,23 yanvar 2026,No,Yes,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-16-Pro-Max-8242/,https://telsat.az/elan_foto/8242/org_telsat_az_img_67_1769070660.jpg?v=2
8241,Xiaomi 12 Pro 128 GB,200,,AZN,Ağsu,22 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-12-Pro-128-GB-8241/,https://telsat.az/elan_foto/8241/org_telsat_az_img_94_1769056508.jpg?v=2
8240,Xiaomi 12 Pro 256 GB,200,,AZN,Ağsu,22 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-12-Pro-256-GB-8240/,https://telsat.az/elan_foto/8240/org_telsat_az_img_86_1769055102.jpg?v=2
8239,Samsung Galaxy A56 256 GB,570,,AZN,Sumqayıt,22 yanvar 2026,Yes,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A56-256-GB-8239/,https://telsat.az/elan_foto/8239/org_telsat_az_img_59_1769002435.jpg?v=2
8238,Apple iPhone 13 Pro Max 256 GB,830,,AZN,Sumqayıt,22 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-Pro-Max-256-GB-8238/,https://telsat.az/elan_foto/8238/org_telsat_az_img_81_1768984692.jpg?v=2
8236,Samsung Galaxy A33 5G 128 GB,200,265,AZN,Bakı,22 yanvar 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A33-5G-128-GB-8236/,https://telsat.az/elan_foto/8236/org_telsat_az_img_20_1768925925.jpg?v=2
8235,Apple iPhone 15 Pro Max 256 GB,1500,,AZN,Bakı,22 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-15-Pro-Max-256-GB-8235/,https://telsat.az/elan_foto/8235/org_telsat_az_img_56_1768849447.jpg?v=2
8224,Apple iPhone 16 Pro 128 GB,1550,,AZN,Bakı,20 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-16-Pro-128-GB-8224/,https://telsat.az/elan_foto/8224/org_telsat_az_img_25_1768394849.jpg?v=2
8234,Honor 400 Lite 256 GB,380,,AZN,Bakı,19 yanvar 2026,No,Yes,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Honor-400-Lite-256-GB-8234/,https://telsat.az/elan_foto/8234/org_telsat_az_img_35_1768831526.jpg?v=2
8231,Xiaomi Redmi 5A 16 GB,40,50,AZN,Sumqayıt,19 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-5A-16-GB-8231/,https://telsat.az/elan_foto/8231/org_telsat_az_img_59_1768758505.jpg?v=2
8230,Apple iPhone 13 Pro 128 GB,580,,AZN,Lənkəran,19 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-Pro-128-GB-8230/,https://telsat.az/elan_foto/8230/org_telsat_az_img_91_1768745202.jpg?v=2
8228,Apple iPhone 11 Pro Max,300,,AZN,Sumqayıt,18 yanvar 2026,No,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-11-Pro-Max-8228/,https://telsat.az/elan_foto/8228/org_telsat_az_img_46_1768664156.jpg?v=2
8226,Asus ROG Phone 5 Pro 1 TB,2500,,AZN,Bakı,16 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Asus-ROG-Phone-5-Pro-1-TB-8226/,https://telsat.az/elan_foto/8226/org_telsat_az_img_8_1768490757.jpg?v=2
8225,Samsung A300 MISSING,75,,AZN,Naxçıvan,16 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-A300-MISSING-8225/,https://telsat.az/elan_foto/8225/org_telsat_az_img_21_1768487330.jpg?v=2
8221,Apple iPhone 15 Pro Max 256 GB,1400,1500,AZN,Bakı,15 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-15-Pro-Max-256-GB-8221/,https://telsat.az/elan_foto/8221/org_telsat_az_img_76_1768279261.jpg?v=2
8220,Apple iPhone 15 Pro Max 256 GB,900,,AZN,Bakı,15 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-15-Pro-Max-256-GB-8220/,https://telsat.az/elan_foto/8220/org_telsat_az_img_81_1768211540.jpg?v=2
8215,Samsung Galaxy S25 Ultra 512 GB,2000,,AZN,Sumqayıt,15 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S25-Ultra-512-GB-8215/,https://telsat.az/elan_foto/8215/org_telsat_az_img_52_1767931037.jpg?v=2
8214,Apple iPhone 13 256 GB,1300,,AZN,Bakı,15 yanvar 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-256-GB-8214/,https://telsat.az/elan_foto/8214/org_telsat_az_img_41_1767911045.jpg?v=2
8208,Apple iPhone 16 128 GB,1450,,AZN,Bakı,15 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-16-128-GB-8208/,https://telsat.az/elan_foto/8208/org_telsat_az_img_85_1767521615.jpg?v=2
8198,Apple iPhone 13 Pro Max,700,,AZN,Bakı,15 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-Pro-Max-8198/,https://telsat.az/elan_foto/8198/org_telsat_az_img_34_1767248429.jpg?v=2
8194,Samsung Galaxy Tab S 10.5,1850,,AZN,Gəncə,15 yanvar 2026,No,No,No,https://telsat.az/az/komputerler-planshetler/planshetler/Samsung-Galaxy-Tab-S-105-8194/,https://telsat.az/elan_foto/8194/org_telsat_az_img_21_1766779849.jpg?v=2
8191,Apple iPhone 15 Pro 512 GB,850,,AZN,Gəncə,15 yanvar 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-15-Pro-512-GB-8191/,https://telsat.az/elan_foto/8191/org_telsat_az_img_65_1766663913.jpg?v=2
8223,Apple iPhone X,250,,AZN,Bakı,14 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-X-8223/,https://telsat.az/elan_foto/8223/org_telsat_az_img_37_1768316935.jpg?v=2
8222,Apple iPhone 11 Pro 256 GB,180,,AZN,Kürdəmir,13 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-11-Pro-256-GB-8222/,https://telsat.az/elan_foto/8222/org_telsat_az_img_11_1768308837.jpg?v=2
8219,Xiaomi Redmi 10C 128 GB,110,,AZN,Bakı,12 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-10C-128-GB-8219/,https://telsat.az/elan_foto/8219/org_telsat_az_img_93_1768155899.jpg?v=2
8217,Apple iPhone 13 128 GB,330,,AZN,Bakı,12 yanvar 2026,No,No,Yes,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-128-GB-8217/,https://telsat.az/elan_foto/8217/org_telsat_az_img_55_1767991295.jpg?v=2
8216,Apple iPhone 14 Pro 128 GB,1600,,AZN,Bakı,12 yanvar 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-128-GB-8216/,https://telsat.az/elan_foto/8216/org_telsat_az_img_97_1767987228.jpg?v=2
8213,Apple iPhone 4s,200,,AZN,Bakı,9 yanvar 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-4s-8213/,https://telsat.az/elan_foto/8213/org_telsat_az_img_90_1767886175.jpg?v=2
8212,Apple iPhone 12 Pro Max 128 GB,600,,AZN,Bakı,7 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-12-Pro-Max-128-GB-8212/,https://telsat.az/elan_foto/8212/org_telsat_az_img_56_1767728765.jpg?v=2
8211,Oppo A15 32 GB,120,,AZN,Bakı,7 yanvar 2026,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Oppo-A15-32-GB-8211/,https://telsat.az/elan_foto/8211/org_telsat_az_img_18_1767698419.jpg?v=2
8209,Xiaomi Redmi 12 128 GB,180,,AZN,Bakı,5 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-12-128-GB-8209/,https://telsat.az/elan_foto/8209/org_telsat_az_img_49_1767532795.jpg?v=2
8207,Apple iPhone 15 Pro Max 256 GB,600,,AZN,Bakı,5 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-15-Pro-Max-256-GB-8207/,https://telsat.az/elan_foto/8207/org_telsat_az_img_18_1767483471.jpg?v=2
8206,Apple iPhone 11 64 GB,280,,AZN,Bakı,5 yanvar 2026,No,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-11-64-GB-8206/,https://telsat.az/elan_foto/8206/org_telsat_az_img_39_1767477201.jpg?v=2
